row_id,deal_id,loc_info_id,customer_id,order_priority
49372,49372,24260,RP-19855,Low
49373,49373,24227,AM-10360,High
49374,49374,24261,SJ-20215,Medium
49375,49375,24262,AS-10090,Medium
49376,49376,24261,SJ-20215,Medium
49377,49377,24247,CG-12520,High
49378,49378,24261,SJ-20215,Medium
49379,49379,24263,JC-15775,Medium
49380,49380,24264,AG-10765,Medium
49381,49381,24238,RK-9300,Medium
49382,49382,24265,RD-9930,High
49383,49383,24266,VP-11730,Medium
49384,49384,24266,VP-11730,Medium
49385,49385,24259,RE-19405,Medium
49386,49386,24267,DW-3585,Medium
49387,49387,24268,DB-13120,Medium
49388,49388,24228,AC-10615,High
49389,49389,24233,BT-11305,Medium
49390,49390,24241,BS-11380,Medium
49391,49391,24252,BB-11545,High
49392,49392,24269,BH-11710,Critical
49393,49393,24257,JS-16030,High
49394,49394,24270,AJ-10945,Medium
49395,49395,24242,SS-10590,High
49396,49396,16647,NP-18700,High
49397,49397,24271,ME-17725,High
49398,49398,24272,DB-13405,High
49399,49399,24228,AC-10615,High
49400,49400,24261,SJ-20215,Medium
49401,49401,24264,AG-10765,Medium
49402,49402,24249,JF-15190,High
49403,49403,24273,MM-7920,Medium
49404,49404,24254,MG-18205,Medium
49405,49405,24234,VW-21775,High
49406,49406,24266,VP-11730,Medium
49407,49407,24274,MC-17575,Low
49408,49408,24275,AB-10105,Medium
49409,49409,24276,MP-17965,Low
49410,49410,24277,RA-19915,Critical
49411,49411,24278,CS-12460,Medium
49412,49412,24279,LC-16870,High
49413,49413,24280,RD-9660,Medium
49414,49414,24281,DB-13615,Medium
49415,49415,24282,CC-12670,Medium
49416,49416,24283,BE-11455,High
49417,49417,24284,LH-16750,Medium
49418,49418,24276,MP-17965,Low
49419,49419,24285,MB-17305,Medium
49420,49420,24286,SP-20650,Medium
49421,49421,24283,BE-11455,High
49422,49422,24287,RA-9945,Medium
49423,49423,24283,BE-11455,High
49424,49424,24276,MP-17965,Low
49425,49425,24286,SP-20650,Medium
49426,49426,24288,CS-12400,Critical
49427,49427,24289,CM-12655,Medium
49428,49428,24290,TC-20980,Medium
49429,49429,24291,NG-18430,High
49430,49430,24292,AG-10300,Medium
49431,49431,24293,KM-16375,Medium
49432,49432,24281,DB-13615,Medium
49433,49433,24294,JF-15415,Medium
49434,49434,24295,AS-10285,Critical
49435,49435,24296,LS-16945,High
49436,49436,24280,RD-9660,Medium
49437,49437,24297,PS-18970,Medium
49438,49438,24279,LC-16870,High
49439,49439,24278,CS-12460,Medium
49440,49440,24276,MP-17965,Low
49441,49441,24280,RD-9660,Medium
49442,49442,24298,ND-18370,High
49443,49443,24299,TC-21295,High
49444,49444,24300,FO-14305,Medium
49445,49445,24277,RA-19915,Critical
49446,49446,6502,MV-17485,Medium
49447,49447,24301,SM-20320,High
49448,49448,24293,KM-16375,Medium
49449,49449,24287,RA-9945,Medium
49450,49450,24295,AS-10285,Critical
49451,49451,24279,LC-16870,High
49452,49452,24275,AB-10105,Medium
49453,49453,24302,NR-18550,Medium
49454,49454,24303,JH-6180,Medium
49455,49455,24276,MP-17965,Low
49456,49456,24277,RA-19915,Critical
49457,49457,24303,JH-6180,Medium
49458,49458,24304,SP-20545,High
49459,49459,24305,KH-16630,High
49460,49460,24306,DW-13195,Medium
49461,49461,24281,DB-13615,Medium
49462,49462,24278,CS-12460,Medium
49463,49463,24307,DL-13330,High
49464,49464,24308,TG-21310,Medium
49465,49465,24274,MC-17575,Low
49466,49466,24279,LC-16870,High
49467,49467,24308,TG-21310,Medium
49468,49468,24277,RA-19915,Critical
49469,49469,24294,JF-15415,Medium
49470,49470,24309,EJ-14155,High
49471,49471,24278,CS-12460,Medium
49472,49472,24295,AS-10285,Critical
49473,49473,24310,BS-11365,High
49474,49474,24276,MP-17965,Low
49475,49475,24294,JF-15415,Medium
49476,49476,24311,KT-16480,Medium
49477,49477,24311,KT-16480,Medium
49478,49478,24283,BE-11455,High
49479,49479,24279,LC-16870,High
49480,49480,24312,MS-17365,Medium
49481,49481,24313,BN-1515,Medium
49482,49482,24300,FO-14305,Medium
49483,49483,24293,KM-16375,Medium
49484,49484,24314,CC-12550,High
49485,49485,24279,LC-16870,High
49486,49486,24296,LS-16945,High
49487,49487,24307,DL-13330,High
49488,49488,24277,RA-19915,Critical
49489,49489,24315,SC-20575,Critical
49490,49490,24275,AB-10105,Medium
49491,49491,24274,MC-17575,Low
49492,49492,24316,JE-5475,Medium
49493,49493,24317,CS-12505,High
49494,49494,24277,RA-19915,Critical
49495,49495,24311,KT-16480,Medium
49496,49496,24279,LC-16870,High
49497,49497,24309,EJ-14155,High
49498,49498,24279,LC-16870,High
49499,49499,21872,FP-4320,Medium
49500,49500,24283,BE-11455,High
49501,49501,24318,BO-11425,High
49502,49502,24319,DR-12940,Medium
49503,49503,24320,SB-10170,Medium
49504,49504,24321,RH-9555,High
49505,49505,24322,AC-10420,Medium
49506,49506,24323,LT-16765,Medium
49507,49507,24321,RH-9555,High
49508,49508,24324,MG-18205,Medium
49509,49509,24325,TP-21130,Medium
49510,49510,24320,SB-10170,Medium
49511,49511,24324,MG-18205,Medium
49512,49512,24326,MG-17890,Medium
49513,49513,24326,MG-17890,Medium
49514,49514,24327,JP-6135,Medium
49515,49515,24328,BF-11215,Medium
49516,49516,24325,TP-21130,Medium
49517,49517,3420,MK-17905,Medium
49518,49518,24324,MG-18205,Medium
49519,49519,24329,TA-21385,Medium
49520,49520,24330,TG-21640,Medium
49521,49521,24331,DO-13645,Medium
49522,49522,24332,KE-16420,Medium
49523,49523,24333,ES-14020,Medium
49524,49524,24334,CL-12565,Medium
49525,49525,12559,CS-12250,High
49526,49526,24330,TG-21640,Medium
49527,49527,24335,SS-10410,High
49528,49528,24336,DK-13225,High
49529,49529,24321,RH-9555,High
49530,49530,22342,EL-3735,Medium
49531,49531,24330,TG-21640,Medium
49532,49532,24337,NK-18490,High
49533,49533,24336,DK-13225,High
49534,49534,24338,BK-11260,High
49535,49535,24329,TA-21385,Medium
49536,49536,24339,MS-17980,Medium
49537,49537,24327,JP-6135,Medium
49538,49538,24324,MG-18205,Medium
49539,49539,24340,LL-16840,High
49540,49540,24341,RW-9540,Medium
49541,49541,24342,JD-15895,High
49542,49542,24343,CB-12415,Medium
49543,49543,24333,ES-14020,Medium
49544,49544,24330,TG-21640,Medium
49545,49545,24325,TP-21130,Medium
49546,49546,24331,DO-13645,Medium
49547,49547,24344,DV-13045,High
49548,49548,24345,KW-16435,Medium
49549,49549,24334,CL-12565,Medium
49550,49550,24346,LR-16915,Medium
49551,49551,24333,ES-14020,Medium
49552,49552,24336,DK-13225,High
49553,49553,24341,RW-9540,Medium
49554,49554,24347,DV-3465,Critical
49555,49555,24331,DO-13645,Medium
49556,49556,24348,ML-7755,Medium
49557,49557,24349,TC-21145,High
49558,49558,24321,RH-9555,High
49559,49559,24350,TS-21205,Medium
49560,49560,24351,CM-12160,Medium
49561,49561,22342,EL-3735,Medium
49562,49562,24352,MM-18055,Medium
49563,49563,3420,MK-17905,Medium
49564,49564,24352,MM-18055,Medium
49565,49565,24322,AC-10420,Medium
49566,49566,24326,MG-17890,Medium
49567,49567,24353,CS-12250,High
49568,49568,24353,CS-12250,High
49569,49569,24354,EM-13960,High
49570,49570,24339,MS-17980,Medium
49571,49571,17041,CG-12040,Critical
49572,49572,24339,MS-17980,Medium
49573,49573,24355,NF-18475,Medium
49574,49574,24327,JP-6135,Medium
49575,49575,24356,MD-17350,Medium
49576,49576,24357,AZ-750,High
49577,49577,24339,MS-17980,Medium
49578,49578,24358,GK-14620,Medium
49579,49579,24339,MS-17980,Medium
49580,49580,24352,MM-18055,Medium
49581,49581,24359,PB-19210,Medium
49582,49582,24360,CS-11950,Medium
49583,49583,24359,PB-19210,Medium
49584,49584,24361,PB-18805,High
49585,49585,24362,TB-21400,Medium
49586,49586,24360,CS-11950,Medium
49587,49587,8780,QJ-19255,Medium
49588,49588,24363,RB-19570,High
49589,49589,24364,PR-18880,High
49590,49590,24365,BF-11080,High
49591,49591,24359,PB-19210,Medium
49592,49592,24366,RD-19585,Critical
49593,49593,24366,RD-19585,Critical
49594,49594,24367,SM-20950,Medium
49595,49595,24368,SH-19975,Medium
49596,49596,24364,PR-18880,High
49597,49597,24369,AB-10165,Medium
49598,49598,24370,ND-8460,Medium
49599,49599,24371,NP-18325,Critical
49600,49600,24363,RB-19570,High
49601,49601,24364,PR-18880,High
49602,49602,24361,PB-18805,High
49603,49603,24372,NL-18310,High
49604,49604,24361,PB-18805,High
49605,49605,24365,BF-11080,High
49606,49606,24359,PB-19210,Medium
49607,49607,24373,Dp-3240,High
49608,49608,24374,HM-14980,Medium
49609,49609,24363,RB-19570,High
49610,49610,24361,PB-18805,High
49611,49611,24375,BS-11365,Low
49612,49612,24364,PR-18880,High
49613,49613,24374,HM-14980,Medium
49614,49614,24361,PB-18805,High
49615,49615,24367,SM-20950,Medium
49616,49616,24364,PR-18880,High
49617,49617,24369,AB-10165,Medium
49618,49618,24376,AM-10705,High
49619,49619,24366,RD-19585,Critical
49620,49620,24367,SM-20950,Medium
49621,49621,24377,DK-13090,High
49622,49622,24377,DK-13090,High
49623,49623,24378,CS-1845,High
49624,49624,24379,RH-19495,Medium
49625,49625,24377,DK-13090,High
49626,49626,24380,BN-11470,High
49627,49627,24381,EM-14140,High
49628,49628,24382,LW-6990,Medium
49629,49629,24383,AS-10045,Medium
49630,49630,24384,PG-18895,Low
49631,49631,24385,PA-19060,Medium
49632,49632,24386,BH-11710,High
49633,49633,24387,DH-13675,High
49634,49634,24384,PG-18895,Low
49635,49635,24388,TS-21610,High
49636,49636,24389,LW-16990,Medium
49637,49637,6677,SR-20740,High
49638,49638,24390,FP-14320,High
49639,49639,24391,DK-12985,High
49640,49640,24392,MC-17425,Medium
49641,49641,24386,BH-11710,High
49642,49642,24383,AS-10045,Medium
49643,49643,24393,RE-19450,High
49644,49644,24394,JM-15535,Medium
49645,49645,24395,CA-11965,Medium
49646,49646,24396,MZ-17515,Medium
49647,49647,24395,CA-11965,Medium
49648,49648,24396,MZ-17515,Medium
49649,49649,24384,PG-18895,Low
49650,49650,24384,PG-18895,Low
49651,49651,24395,CA-11965,Medium
49652,49652,24397,MH-17620,Medium
49653,49653,24398,JS-5940,High
49654,49654,24399,WB-21850,High
49655,49655,24400,TC-21535,Medium
49656,49656,24399,WB-21850,High
49657,49657,24385,PA-19060,Medium
49658,49658,24397,MH-17620,Medium
49659,49659,24397,MH-17620,Medium
49660,49660,24383,AS-10045,Medium
49661,49661,6616,LC-6870,Medium
49662,49662,24401,DS-13180,Medium
49663,49663,24401,DS-13180,Medium
49664,49664,24384,PG-18895,Low
49665,49665,24402,JH-15985,High
49666,49666,24403,HG-14965,Medium
49667,49667,24404,RA-19945,Medium
49668,49668,24405,AG-900,High
49669,49669,24396,MZ-17515,Medium
49670,49670,24406,PF-19225,Medium
49671,49671,24399,WB-21850,High
49672,49672,24399,WB-21850,High
49673,49673,24407,MS-17830,High
49674,49674,24383,AS-10045,Medium
49675,49675,6677,SR-20740,High
49676,49676,24408,HG-5025,Medium
49677,49677,24384,PG-18895,Low
49678,49678,24409,SH-20395,Medium
49679,49679,24406,PF-19225,Medium
49680,49680,24385,PA-19060,Medium
49681,49681,24391,DK-12985,High
49682,49682,24410,DC-13285,Medium
49683,49683,24405,AG-900,High
49684,49684,24405,AG-900,High
49685,49685,24383,AS-10045,Medium
49686,49686,24411,RF-19735,Medium
49687,49687,24412,DL-13315,Medium
49688,49688,24413,PF-19225,Medium
49689,49689,24414,BW-1065,Low
49690,49690,24415,DL-13495,Medium
49691,49691,24416,CW-11905,High
49692,49692,24417,KH-16510,Medium
49693,49693,24418,EJ-4155,Medium
49694,49694,24419,LF-17185,Critical
49695,49695,24420,DM-13345,Low
49696,49696,24421,BF-975,Medium
49697,49697,24422,LW-16825,Medium
49698,49698,24423,GA-14515,High
49699,49699,24424,BP-11050,High
49700,49700,24421,BF-975,Medium
49701,49701,24425,DM-13015,High
49702,49702,16022,DJ-13420,Medium
49703,49703,24426,JP-15520,Medium
49704,49704,24425,DM-13015,High
49705,49705,24417,KH-16510,Medium
49706,49706,24427,RC-19960,Medium
49707,49707,24415,DL-13495,Medium
49708,49708,24421,BF-975,Medium
49709,49709,22867,TN-21040,High
49710,49710,24422,LW-16825,Medium
49711,49711,24428,VS-11820,Medium
49712,49712,24426,JP-15520,Medium
49713,49713,24429,JB-5925,Medium
49714,49714,24430,KW-16570,Medium
49715,49715,24419,LF-17185,Critical
49716,49716,24431,SP-20545,High
49717,49717,24432,CB-2025,High
49718,49718,24423,GA-14515,High
49719,49719,24433,MP-18175,High
49720,49720,24430,KW-16570,Medium
49721,49721,24417,KH-16510,Medium
49722,49722,24434,CR-12580,Medium
49723,49723,24435,JK-16090,Medium
49724,49724,24436,MK-18160,Medium
49725,49725,24426,JP-15520,Medium
49726,49726,24415,DL-13495,Medium
49727,49727,24417,KH-16510,Medium
49728,49728,24434,CR-12580,Medium
49729,49729,24426,JP-15520,Medium
49730,49730,24437,AS-10225,High
49731,49731,24417,KH-16510,Medium
49732,49732,24436,MK-18160,Medium
49733,49733,24412,DL-13315,Medium
49734,49734,24438,KB-6315,High
49735,49735,24419,LF-17185,Critical
49736,49736,24427,RC-19960,Medium
49737,49737,24415,DL-13495,Medium
49738,49738,24420,DM-13345,Low
49739,49739,24436,MK-18160,Medium
49740,49740,24436,MK-18160,Medium
49741,49741,24417,KH-16510,Medium
49742,49742,24423,GA-14515,High
49743,49743,24439,SV-20785,High
49744,49744,24439,SV-20785,High
49745,49745,9850,AR-10825,Critical
49746,49746,24439,SV-20785,High
49747,49747,24440,BN-1470,Medium
49748,49748,24441,FO-14305,High
49749,49749,24436,MK-18160,Medium
49750,49750,24442,EG-13900,Low
49751,49751,24420,DM-13345,Low
49752,49752,24443,FA-14230,Medium
49753,49753,24444,SW-10245,High
49754,49754,24445,FH-14350,Medium
49755,49755,24417,KH-16510,Medium
49756,49756,24426,JP-15520,Medium
49757,49757,24412,DL-13315,Medium
49758,49758,24436,MK-18160,Medium
49759,49759,24421,BF-975,Medium
49760,49760,24417,KH-16510,Medium
49761,49761,24432,CB-2025,High
49762,49762,24446,AR-10825,High
49763,49763,24420,DM-13345,Low
49764,49764,24421,BF-975,Medium
49765,49765,24417,KH-16510,Medium
49766,49766,24423,GA-14515,High
49767,49767,24412,DL-13315,Medium
49768,49768,24444,SW-10245,High
49769,49769,24436,MK-18160,Medium
49770,49770,24421,BF-975,Medium
49771,49771,24430,KW-16570,Medium
49772,49772,24447,EH-4125,Medium
49773,49773,24448,CR-12730,High
49774,49774,24414,BW-1065,Low
49775,49775,24449,MJ-17740,Medium
49776,49776,24424,BP-11050,High
49777,49777,24449,MJ-17740,Medium
49778,49778,24441,FO-14305,High
49779,49779,24450,MB-7305,High
49780,49780,24423,GA-14515,High
49781,49781,16022,DJ-13420,Medium
49782,49782,24451,JL-15835,High
49783,49783,24452,CG-12040,High
49784,49784,22521,DB-13210,Medium
49785,49785,24453,AM-10360,Medium
49786,49786,24454,NC-18535,High
49787,49787,24455,BP-11290,Medium
49788,49788,24456,BF-11275,High
49789,49789,24457,PV-18985,Medium
49790,49790,24458,GH-4425,High
49791,49791,24451,JL-15835,High
49792,49792,24459,JD-6150,Medium
49793,49793,24460,WB-21850,Medium
49794,49794,24461,SW-20275,Medium
49795,49795,24462,BE-1410,Medium
49796,49796,24463,DB-13210,High
49797,49797,24464,SM-20320,High
49798,49798,22521,DB-13210,Medium
49799,49799,24465,DK-12835,Medium
49800,49800,24458,GH-4425,High
49801,49801,24466,CC-2220,High
49802,49802,24467,RM-9375,Medium
49803,49803,24453,AM-10360,Medium
49804,49804,24468,AC-10420,Medium
49805,49805,24469,CA-12310,Medium
49806,49806,24468,AC-10420,Medium
49807,49807,24470,SC-20680,Critical
49808,49808,4393,AT-10435,Medium
49809,49809,24470,SC-20680,Critical
49810,49810,24471,PC-19000,Medium
49811,49811,24472,JS-16030,Medium
49812,49812,24451,JL-15835,High
49813,49813,24473,PC-18745,Critical
49814,49814,24474,KM-16225,Medium
49815,49815,24475,HF-14995,Medium
49816,49816,24470,SC-20680,Critical
49817,49817,24467,RM-9375,Medium
49818,49818,24476,DH-13675,Medium
49819,49819,24462,BE-1410,Medium
49820,49820,24477,SV-10785,Critical
49821,49821,24478,KB-16600,Medium
49822,49822,24479,DK-2835,Medium
49823,49823,24480,CL-12700,Critical
49824,49824,24481,SR-10740,Medium
49825,49825,24482,PM-18940,Medium
49826,49826,24456,BF-11275,High
49827,49827,24483,JK-15370,High
49828,49828,24484,CL-12565,Medium
49829,49829,24461,SW-20275,Medium
49830,49830,24473,PC-18745,Critical
49831,49831,24479,DK-2835,Medium
49832,49832,24480,CL-12700,Critical
49833,49833,22521,DB-13210,Medium
49834,49834,24454,NC-18535,High
49835,49835,24478,KB-16600,Medium
49836,49836,24485,MZ-17335,Medium
49837,49837,24486,RP-19855,Medium
49838,49838,24451,JL-15835,High
49839,49839,24473,PC-18745,Critical
49840,49840,24487,TP-21130,Medium
49841,49841,24488,LH-16900,Low
49842,49842,24456,BF-11275,High
49843,49843,24471,PC-19000,Medium
49844,49844,4393,AT-10435,Medium
49845,49845,24451,JL-15835,High
49846,49846,24461,SW-20275,Medium
49847,49847,24462,BE-1410,Medium
49848,49848,24479,DK-2835,Medium
49849,49849,24489,BO-1350,High
49850,49850,24459,JD-6150,Medium
49851,49851,24456,BF-11275,High
49852,49852,24451,JL-15835,High
49853,49853,24490,GZ-14470,Medium
49854,49854,24451,JL-15835,High
49855,49855,24491,MJ-17740,Critical
49856,49856,24492,LW-17215,Medium
49857,49857,24493,AH-10585,Medium
49858,49858,24465,DK-12835,Medium
49859,49859,4393,AT-10435,Medium
49860,49860,24477,SV-10785,Critical
49861,49861,24478,KB-16600,Medium
49862,49862,24494,IG-15085,High
49863,49863,24495,HM-14860,Medium
49864,49864,24491,MJ-17740,Critical
49865,49865,22521,DB-13210,Medium
49866,49866,24472,JS-16030,Medium
49867,49867,24489,BO-1350,High
49868,49868,24456,BF-11275,High
49869,49869,24496,AS-90,High
49870,49870,24497,MK-17905,Medium
49871,49871,24472,JS-16030,Medium
49872,49872,24475,HF-14995,Medium
49873,49873,24498,EH-13765,High
49874,49874,24469,CA-12310,Medium
49875,49875,24489,BO-1350,High
49876,49876,24499,LE-16810,Medium
49877,49877,24500,JL-15130,Medium
49878,49878,24463,DB-13210,High
49879,49879,24459,JD-6150,Medium
49880,49880,24465,DK-12835,Medium
49881,49881,24470,SC-20680,Critical
49882,49882,24472,JS-16030,Medium
49883,49883,24501,AS-10240,Medium
49884,49884,24476,DH-13675,Medium
49885,49885,24483,JK-15370,High
49886,49886,24502,AH-120,Medium
49887,49887,24461,SW-20275,Medium
49888,49888,24452,CG-12040,High
49889,49889,24455,BP-11290,Medium
49890,49890,24470,SC-20680,Critical
49891,49891,24456,BF-11275,High
49892,49892,24503,RD-19720,Medium
49893,49893,24504,DB-12910,High
49894,49894,24456,BF-11275,High
49895,49895,24494,IG-15085,High
49896,49896,24505,KM-16375,Medium
49897,49897,24506,VB-21745,High
49898,49898,24507,MG-18205,High
49899,49899,24508,NH-18610,Medium
49900,49900,24509,DH-3675,Medium
49901,49901,24510,RB-19360,High
49902,49902,24511,CC-12220,High
49903,49903,24512,WB-21850,Critical
49904,49904,24513,SU-20665,Medium
49905,49905,24514,PS-19045,Medium
49906,49906,24515,LS-16975,High
49907,49907,24516,EB-4110,Medium
49908,49908,18404,GH-14410,Medium
49909,49909,24508,NH-18610,Medium
49910,49910,24511,CC-12220,High
49911,49911,24517,HA-14920,Medium
49912,49912,24518,PG-18820,Medium
49913,49913,24519,AG-10330,Medium
49914,49914,24520,RS-9870,Critical
49915,49915,24521,BN-11515,High
49916,49916,24522,BP-11185,High
49917,49917,24523,NH-18610,Medium
49918,49918,24524,TD-20995,Critical
49919,49919,24523,NH-18610,Medium
49920,49920,24522,BP-11185,High
49921,49921,24525,NF-18385,High
49922,49922,24526,TC-21535,Critical
49923,49923,24524,TD-20995,Critical
49924,49924,24527,BD-11635,Medium
49925,49925,24528,NC-18625,Medium
49926,49926,18404,GH-14410,Medium
49927,49927,24529,MH-18025,Critical
49928,49928,24508,NH-18610,Medium
49929,49929,24530,RF-19840,Medium
49930,49930,24508,NH-18610,Medium
49931,49931,24521,BN-11515,High
49932,49932,24531,CM-2115,Medium
49933,49933,24514,PS-19045,Medium
49934,49934,24532,GT-4755,High
49935,49935,24523,NH-18610,Medium
49936,49936,24514,PS-19045,Medium
49937,49937,18404,GH-14410,Medium
49938,49938,24533,AW-10840,Critical
49939,49939,24534,TS-21610,Medium
49940,49940,24508,NH-18610,Medium
49941,49941,24519,AG-10330,Medium
49942,49942,24508,NH-18610,Medium
49943,49943,24518,PG-18820,Medium
49944,49944,24535,RB-19570,High
49945,49945,24509,DH-3675,Medium
49946,49946,24536,ME-7320,Medium
49947,49947,24509,DH-3675,Medium
49948,49948,24516,EB-4110,Medium
49949,49949,24506,VB-21745,High
49950,49950,24537,RA-9945,High
49951,49951,24532,GT-4755,High
49952,49952,24524,TD-20995,Critical
49953,49953,24506,VB-21745,High
49954,49954,24538,MC-17845,High
49955,49955,24521,BN-11515,High
49956,49956,24539,SP-20650,Medium
49957,49957,24540,CM-12190,Medium
49958,49958,24537,RA-9945,High
49959,49959,24508,NH-18610,Medium
49960,49960,24521,BN-11515,High
49961,49961,24541,BT-11680,High
49962,49962,18404,GH-14410,Medium
49963,49963,24521,BN-11515,High
49964,49964,24508,NH-18610,Medium
49965,49965,24535,RB-19570,High
49966,49966,24508,NH-18610,Medium
49967,49967,24508,NH-18610,Medium
49968,49968,24512,WB-21850,Critical
49969,49969,24533,AW-10840,Critical
49970,49970,24542,BP-11185,Medium
49971,49971,24543,RH-19510,Medium
49972,49972,24544,JE-16165,Medium
49973,49973,24532,GT-4755,High
49974,49974,24524,TD-20995,Critical
49975,49975,24513,SU-20665,Medium
49976,49976,24508,NH-18610,Medium
49977,49977,24521,BN-11515,High
49978,49978,24542,BP-11185,Medium
49979,49979,24513,SU-20665,Medium
49980,49980,24522,BP-11185,High
49981,49981,24545,RF-19840,Medium
49982,49982,24546,MV-18190,High
49983,49983,24547,DK-13375,High
49984,49984,24548,JG-15310,High
49985,49985,24549,AC-10660,Medium
49986,49986,24550,PJ-19015,High
49987,49987,24551,TS-21430,Critical
49988,49988,24552,RB-19435,Medium
49989,49989,24548,JG-15310,High
49990,49990,24553,RR-19315,High
49991,49991,24554,LP-17095,High
49992,49992,24548,JG-15310,High
49993,49993,24555,AS-10285,High
49994,49994,24556,AS-225,Medium
49995,49995,24557,KH-6330,Medium
49996,49996,24558,DV-13045,Medium
49997,49997,24559,KC-6675,Medium
49998,49998,24560,DE-13255,Medium
49999,49999,24561,DK-13090,High
50000,50000,24561,DK-13090,High
50001,50001,24562,IM-5055,High
50002,50002,24563,BF-11170,Medium
50003,50003,24548,JG-15310,High
50004,50004,24564,MG-17650,Medium
50005,50005,24546,MV-18190,High
50006,50006,24558,DV-13045,Medium
50007,50007,24554,LP-17095,High
50008,50008,24565,GM-14440,Medium
50009,50009,24552,RB-19435,Medium
50010,50010,24560,DE-13255,Medium
50011,50011,24558,DV-13045,Medium
50012,50012,24566,JO-5280,Medium
50013,50013,24564,MG-17650,Medium
50014,50014,24561,DK-13090,High
50015,50015,24557,KH-6330,Medium
50016,50016,24565,GM-14440,Medium
50017,50017,24545,RF-19840,Medium
50018,50018,24567,TW-11025,Medium
50019,50019,24545,RF-19840,Medium
50020,50020,24568,AA-10375,High
50021,50021,24569,GH-14425,High
50022,50022,24561,DK-13090,High
50023,50023,15906,JJ-5445,Low
50024,50024,24568,AA-10375,High
50025,50025,24570,NB-18655,High
50026,50026,24571,Co-12640,Medium
50027,50027,24572,KN-16390,Medium
50028,50028,24573,MV-17485,Medium
50029,50029,24574,AS-10285,Medium
50030,50030,24575,EB-13975,Medium
50031,50031,24576,DN-13690,Medium
50032,50032,24577,BD-11500,Medium
50033,50033,17257,KB-16405,Medium
50034,50034,24578,AI-10855,Medium
50035,50035,24560,DE-13255,Medium
50036,50036,24549,AC-10660,Medium
50037,50037,24553,RR-19315,High
50038,50038,24558,DV-13045,Medium
50039,50039,24545,RF-19840,Medium
50040,50040,24554,LP-17095,High
50041,50041,24563,BF-11170,Medium
50042,50042,24564,MG-17650,Medium
50043,50043,24545,RF-19840,Medium
50044,50044,24556,AS-225,Medium
50045,50045,24563,BF-11170,Medium
50046,50046,24566,JO-5280,Medium
50047,50047,24579,RS-19870,Medium
50048,50048,24566,JO-5280,Medium
50049,50049,24557,KH-6330,Medium
50050,50050,24556,AS-225,Medium
50051,50051,24568,AA-10375,High
50052,50052,24580,NM-18520,High
50053,50053,24563,BF-11170,Medium
50054,50054,24556,AS-225,Medium
50055,50055,24581,EB-13930,Medium
50056,50056,24555,AS-10285,High
50057,50057,24579,RS-19870,Medium
50058,50058,24545,RF-19840,Medium
50059,50059,24554,LP-17095,High
50060,50060,24582,RH-19555,High
50061,50061,24555,AS-10285,High
50062,50062,24553,RR-19315,High
50063,50063,24552,RB-19435,Medium
50064,50064,24549,AC-10660,Medium
50065,50065,24583,EB-14170,Medium
50066,50066,24584,DL-13315,Low
50067,50067,24585,EH-13765,Medium
50068,50068,24586,BT-11680,Medium
50069,50069,24585,EH-13765,Medium
50070,50070,24587,RM-19375,Critical
50071,50071,1663,BS-11755,Medium
50072,50072,24588,NG-8430,High
50073,50073,24589,GW-14605,High
50074,50074,24590,GH-4665,Medium
50075,50075,24591,TS-11370,High
50076,50076,24592,AB-10165,Medium
50077,50077,24593,AS-10285,Critical
50078,50078,24592,AB-10165,Medium
50079,50079,24594,SD-20485,Medium
50080,50080,24590,GH-4665,Medium
50081,50081,24588,NG-8430,High
50082,50082,24595,Dp-13240,Medium
50083,50083,24595,Dp-13240,Medium
50084,50084,24590,GH-4665,Medium
50085,50085,24596,MH-18115,Medium
50086,50086,24588,NG-8430,High
50087,50087,24597,GH-14425,Critical
50088,50088,24598,JF-15565,Medium
50089,50089,24596,MH-18115,Medium
50090,50090,24590,GH-4665,Medium
50091,50091,24590,GH-4665,Medium
50092,50092,24598,JF-15565,Medium
50093,50093,24593,AS-10285,Critical
50094,50094,24597,GH-14425,Critical
50095,50095,17065,RM-19750,Medium
50096,50096,24584,DL-13315,Low
50097,50097,1663,BS-11755,Medium
50098,50098,24584,DL-13315,Low
50099,50099,18749,DC-13285,Medium
50100,50100,24599,SP-10545,Low
50101,50101,24597,GH-14425,Critical
50102,50102,24600,TB-11520,Medium
50103,50103,24601,TA-21385,Medium
50104,50104,24602,CA-11965,High
50105,50105,24586,BT-11680,Medium
50106,50106,24594,SD-20485,Medium
50107,50107,24603,JA-5970,High
50108,50108,18749,DC-13285,Medium
50109,50109,24590,GH-4665,Medium
50110,50110,24586,BT-11680,Medium
50111,50111,24593,AS-10285,Critical
50112,50112,18749,DC-13285,Medium
50113,50113,24604,JR-16210,Medium
50114,50114,24605,ZD-21925,High
50115,50115,18749,DC-13285,Medium
50116,50116,24606,EB-13870,Medium
50117,50117,24607,JK-15640,Medium
50118,50118,24608,EM-13960,Medium
50119,50119,3454,BP-11095,Medium
50120,50120,24609,EP-13915,Medium
50121,50121,24609,EP-13915,Medium
50122,50122,24609,EP-13915,Medium
50123,50123,24609,EP-13915,Medium
50124,50124,24606,EB-13870,Medium
50125,50125,2314,MW-18220,High
50126,50126,24610,SC-10305,High
50127,50127,24611,LC-7140,Medium
50128,50128,24612,BF-11170,High
50129,50129,24612,BF-11170,High
50130,50130,24612,BF-11170,High
50131,50131,24613,MG-18205,High
50132,50132,24614,DB-13060,High
